0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.35571141708538767,0.35571141708538767,0.3257644071711824,0.3257644071711824,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596
0.40908060180789513,0.40908060180789513,0.30970690555255664,0.30970690555255304,0.25555062599997425,0.25555062599997425,0.25555062599997425,0.18626292586293242,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217
0.43330716823151727,0.43330716823151727,0.30970690555255304,0.21189138534558866,0.21189138534558866,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596
0.1564921592871917,0.1564921592871917,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217
0.4672979209656062,0.3410667538946683,0.3410667538946683,0.21189138534558866,0.21189138534558866,0.21189138534558866,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917
0.4333071682315163,0.4333071682315163,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596
0.34106675389466556,0.32576440717118016,0.21189138534558866,0.21189138534558866,0.21189138534558866,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.1564921592871917,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596
0.30970690555255664,0.30970690555255664,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.18626292586293242,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.15649215928718588
0.5660460787473975,0.4449260429256421,0.3557114170853922,0.3557114170853922,0.3557114170853922,0.3557114170853922,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217,0.06388765649999217
0.4449260429256396,0.4449260429256396,0.15649215928718588,0.15649215928718588,0.15649215928718588,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596,0.11952286093343596
